395344, nue_cc_res, 1, 0.468222, 0.0599271, 0.881576, 0.820807
748913, nue_cc_res, 1, 0.459118, 0.0492439, 0.88701, 1.06742
399889, nue_cc_qe, 1, 0.457357, 0.049443, 0.887908, 1.14921
4997, nue_cc_qe, 1, 0.457804, 0.0472203, 0.887798, 0.62259
479380, nue_cc_mec, 1, 0.480655, 0.0850765, 0.872773, 0.627409
188441, cosmic, 2, 0.461667, 0.0494106, 0.885676, 0.202155
128234, nc_pi0, 4, 0.485158, 0.0894649, 0.869838, 1.66936
112075, nue_cc_mec, 1, 0.455543, 0.0468519, 0.88898, 2.2466
394767, nue_cc_res, 1, 0.456927, 0.0482034, 0.888197, 1.79422
137614, nue_cc_qe, 1, 0.457585, 0.0469264, 0.887927, 0.741432
304978, nue_cc_qe, 1, 0.478197, 0.076374, 0.874925, 0.43386
468678, nue_bar_cc_dis, 5, 0.459622, 0.0478428, 0.886825, 0.917114
429334, nue_cc_qe, 1, 0.492389, 0.105382, 0.863972, 1.02962
318221, nc_pi0, 4, 0.459696, 0.0466815, 0.886849, 2.79908
609000, nue_cc_res, 1, 0.468076, 0.063219, 0.881424, 0.879782
325166, nue_cc_mec, 1, 0.483784, 0.0914531, 0.870396, 0.869481
68006, numu_cc_res, 2, 0.458458, 0.0465711, 0.887495, 1.30443
21152, nc_pi0, 3, 0.460111, 0.0478564, 0.886571, 1.32488
255099, nue_bar_cc_res, 5, 0.459422, 0.0478451, 0.886929, 1.31048
